contract_date_dummy,month_day,day_of_year,p_fishable,n_years,contract_day_index,wind_threshold,wave_threshold,strike_percent,strike_days,loss_amount,trigger_prob,discount_factor,weather_derivative_price
2001-08-14,08-14,226,0.525,40,226,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-14,08-14,226,0.525,40,226,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-14,08-14,226,0.525,40,226,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-14,08-14,226,0.525,40,226,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-15,08-15,227,0.425,40,227,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-15,08-15,227,0.425,40,227,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-15,08-15,227,0.425,40,227,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-15,08-15,227,0.425,40,227,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-16,08-16,228,0.55,40,228,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-16,08-16,228,0.55,40,228,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-16,08-16,228,0.55,40,228,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-16,08-16,228,0.55,40,228,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-17,08-17,229,0.375,40,229,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-17,08-17,229,0.375,40,229,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-17,08-17,229,0.375,40,229,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-17,08-17,229,0.375,40,229,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-18,08-18,230,0.5,40,230,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-18,08-18,230,0.5,40,230,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-18,08-18,230,0.5,40,230,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-18,08-18,230,0.5,40,230,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-19,08-19,231,0.75,40,231,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-19,08-19,231,0.75,40,231,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-19,08-19,231,0.75,40,231,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-19,08-19,231,0.75,40,231,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-20,08-20,232,0.575,40,232,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-20,08-20,232,0.575,40,232,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-20,08-20,232,0.575,40,232,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-20,08-20,232,0.575,40,232,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-21,08-21,233,0.45,40,233,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-21,08-21,233,0.45,40,233,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-21,08-21,233,0.45,40,233,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-21,08-21,233,0.45,40,233,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-22,08-22,234,0.5,40,234,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-22,08-22,234,0.5,40,234,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-22,08-22,234,0.5,40,234,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-22,08-22,234,0.5,40,234,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-23,08-23,235,0.525,40,235,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-23,08-23,235,0.525,40,235,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-23,08-23,235,0.525,40,235,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-23,08-23,235,0.525,40,235,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-24,08-24,236,0.575,40,236,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-24,08-24,236,0.575,40,236,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-24,08-24,236,0.575,40,236,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-24,08-24,236,0.575,40,236,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-25,08-25,237,0.725,40,237,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-25,08-25,237,0.725,40,237,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-25,08-25,237,0.725,40,237,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-25,08-25,237,0.725,40,237,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-26,08-26,238,0.675,40,238,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-26,08-26,238,0.675,40,238,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-26,08-26,238,0.675,40,238,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-26,08-26,238,0.675,40,238,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-27,08-27,239,0.65,40,239,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-27,08-27,239,0.65,40,239,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-27,08-27,239,0.65,40,239,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-27,08-27,239,0.65,40,239,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-28,08-28,240,0.675,40,240,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-28,08-28,240,0.675,40,240,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-28,08-28,240,0.675,40,240,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-28,08-28,240,0.675,40,240,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-29,08-29,241,0.7,40,241,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-29,08-29,241,0.7,40,241,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-29,08-29,241,0.7,40,241,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-29,08-29,241,0.7,40,241,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-30,08-30,242,0.675,40,242,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-30,08-30,242,0.675,40,242,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-30,08-30,242,0.675,40,242,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-30,08-30,242,0.675,40,242,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-08-31,08-31,243,0.7,40,243,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-08-31,08-31,243,0.7,40,243,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-08-31,08-31,243,0.7,40,243,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-08-31,08-31,243,0.7,40,243,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-01,09-01,244,0.8,40,244,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-01,09-01,244,0.8,40,244,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-01,09-01,244,0.8,40,244,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-01,09-01,244,0.8,40,244,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-02,09-02,245,0.7,40,245,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-02,09-02,245,0.7,40,245,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-02,09-02,245,0.7,40,245,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-02,09-02,245,0.7,40,245,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-03,09-03,246,0.725,40,246,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-03,09-03,246,0.725,40,246,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-03,09-03,246,0.725,40,246,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-03,09-03,246,0.725,40,246,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-04,09-04,247,0.675,40,247,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-04,09-04,247,0.675,40,247,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-04,09-04,247,0.675,40,247,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-04,09-04,247,0.675,40,247,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-05,09-05,248,0.7,40,248,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-05,09-05,248,0.7,40,248,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-05,09-05,248,0.7,40,248,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-05,09-05,248,0.7,40,248,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-06,09-06,249,0.7,40,249,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-06,09-06,249,0.7,40,249,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-06,09-06,249,0.7,40,249,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-06,09-06,249,0.7,40,249,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-07,09-07,250,0.75,40,250,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-07,09-07,250,0.75,40,250,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-07,09-07,250,0.75,40,250,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-07,09-07,250,0.75,40,250,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-08,09-08,251,0.775,40,251,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-08,09-08,251,0.775,40,251,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-08,09-08,251,0.775,40,251,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-08,09-08,251,0.775,40,251,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-09,09-09,252,0.75,40,252,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-09,09-09,252,0.75,40,252,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-09,09-09,252,0.75,40,252,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-09,09-09,252,0.75,40,252,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-10,09-10,253,0.725,40,253,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-10,09-10,253,0.725,40,253,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-10,09-10,253,0.725,40,253,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-10,09-10,253,0.725,40,253,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-11,09-11,254,0.675,40,254,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-11,09-11,254,0.675,40,254,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-11,09-11,254,0.675,40,254,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-11,09-11,254,0.675,40,254,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-12,09-12,255,0.65,40,255,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-12,09-12,255,0.65,40,255,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-12,09-12,255,0.65,40,255,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-12,09-12,255,0.65,40,255,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-13,09-13,256,0.725,40,256,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-13,09-13,256,0.725,40,256,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-13,09-13,256,0.725,40,256,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-13,09-13,256,0.725,40,256,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-14,09-14,257,0.675,40,257,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-14,09-14,257,0.675,40,257,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-14,09-14,257,0.675,40,257,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-14,09-14,257,0.675,40,257,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-15,09-15,258,0.7,40,258,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-15,09-15,258,0.7,40,258,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-15,09-15,258,0.7,40,258,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-15,09-15,258,0.7,40,258,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-16,09-16,259,0.7,40,259,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-16,09-16,259,0.7,40,259,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-16,09-16,259,0.7,40,259,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-16,09-16,259,0.7,40,259,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-17,09-17,260,0.7,40,260,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-17,09-17,260,0.7,40,260,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-17,09-17,260,0.7,40,260,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-17,09-17,260,0.7,40,260,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-18,09-18,261,0.675,40,261,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-18,09-18,261,0.675,40,261,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-18,09-18,261,0.675,40,261,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-18,09-18,261,0.675,40,261,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-19,09-19,262,0.75,40,262,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-19,09-19,262,0.75,40,262,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-19,09-19,262,0.75,40,262,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-19,09-19,262,0.75,40,262,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-20,09-20,263,0.775,40,263,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-20,09-20,263,0.775,40,263,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-20,09-20,263,0.775,40,263,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-20,09-20,263,0.775,40,263,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-21,09-21,264,0.775,40,264,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-21,09-21,264,0.775,40,264,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-21,09-21,264,0.775,40,264,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-21,09-21,264,0.775,40,264,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-22,09-22,265,0.625,40,265,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-22,09-22,265,0.625,40,265,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-22,09-22,265,0.625,40,265,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-22,09-22,265,0.625,40,265,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-23,09-23,266,0.725,40,266,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-23,09-23,266,0.725,40,266,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-23,09-23,266,0.725,40,266,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-23,09-23,266,0.725,40,266,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-24,09-24,267,0.725,40,267,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-24,09-24,267,0.725,40,267,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-24,09-24,267,0.725,40,267,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-24,09-24,267,0.725,40,267,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-25,09-25,268,0.775,40,268,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-25,09-25,268,0.775,40,268,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-25,09-25,268,0.775,40,268,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-25,09-25,268,0.775,40,268,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-26,09-26,269,0.85,40,269,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-26,09-26,269,0.85,40,269,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-26,09-26,269,0.85,40,269,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-26,09-26,269,0.85,40,269,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-27,09-27,270,0.8,40,270,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-27,09-27,270,0.8,40,270,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-27,09-27,270,0.8,40,270,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-27,09-27,270,0.8,40,270,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-28,09-28,271,0.85,40,271,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-28,09-28,271,0.85,40,271,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-28,09-28,271,0.85,40,271,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-28,09-28,271,0.85,40,271,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-29,09-29,272,0.8,40,272,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-29,09-29,272,0.8,40,272,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-29,09-29,272,0.8,40,272,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-29,09-29,272,0.8,40,272,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-09-30,09-30,273,0.775,40,273,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-09-30,09-30,273,0.775,40,273,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-09-30,09-30,273,0.775,40,273,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-09-30,09-30,273,0.775,40,273,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-01,10-01,274,0.85,40,274,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-01,10-01,274,0.85,40,274,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-01,10-01,274,0.85,40,274,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-01,10-01,274,0.85,40,274,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-02,10-02,275,0.7,40,275,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-02,10-02,275,0.7,40,275,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-02,10-02,275,0.7,40,275,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-02,10-02,275,0.7,40,275,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-03,10-03,276,0.625,40,276,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-03,10-03,276,0.625,40,276,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-03,10-03,276,0.625,40,276,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-03,10-03,276,0.625,40,276,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-04,10-04,277,0.7,40,277,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-04,10-04,277,0.7,40,277,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-04,10-04,277,0.7,40,277,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-04,10-04,277,0.7,40,277,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-05,10-05,278,0.725,40,278,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-05,10-05,278,0.725,40,278,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-05,10-05,278,0.725,40,278,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-05,10-05,278,0.725,40,278,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-06,10-06,279,0.725,40,279,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-06,10-06,279,0.725,40,279,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-06,10-06,279,0.725,40,279,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-06,10-06,279,0.725,40,279,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-07,10-07,280,0.75,40,280,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-07,10-07,280,0.75,40,280,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-07,10-07,280,0.75,40,280,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-07,10-07,280,0.75,40,280,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-08,10-08,281,0.75,40,281,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
2001-10-08,10-08,281,0.75,40,281,8.5,1.75,0.8500000000000001,176,10155.750000000002,2.76e-4,0.951229424500714,2.67
2001-10-08,10-08,281,0.75,40,281,8.5,1.75,0.9,186,6855.750000000002,0.009303,0.951229424500714,60.67
2001-10-08,10-08,281,0.75,40,281,8.5,1.75,0.95,196,3555.750000000002,0.105465,0.951229424500714,356.72
2001-10-09,10-09,282,0.7,40,282,8.5,1.75,0.8,165,13785.750000000002,2e-6,0.951229424500714,0.03
